Plan de estudios,Nivel de Estudios,Tipo Especial,Año Academico,Número de Matrículas,Nº Matriculados,Nº Aprobados,Rendimiento,Aprobados en 1ª Mat,Matriculados por 1ª vez,Rendimiento en 1ª Mat,Aprobados en 2ª Mat,Matriculados por 2ª vez,Rendimiento en 2ª Mat,Aprobados en 3ª Mat,Matriculados por 3ª vez o más,Rendimiento en 3ª Mat,Eficiencia en matrícula,Codigo+Centro,Asignatura,Tipo Asignatura,Curso,Tipo Convalidación
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,94,54,"57,4468085106383",54,94,"57,4468085106383",,,,,,,"57,4468085106383",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000214                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,95,12,"12,6315789473684",12,95,"12,6315789473684",,,,,,,"12,6315789473684",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000215                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,92,70,"76,0869565217391",70,92,"76,0869565217391",,,,,,,"76,0869565217391",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000216                      - LOGICA Y MATEMATICA DISCRETA,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,94,40,"42,5531914893617",40,94,"42,5531914893617",,,,,,,"42,5531914893617",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000217                      - ALGEBRA,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,98,62,"63,265306122449",62,98,"63,265306122449",,,,,,,"63,265306122449",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000218                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,96,50,"52,0833333333333",50,96,"52,0833333333333",,,,,,,"52,0833333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000219                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,94,45,"47,8723404255319",45,94,"47,8723404255319",,,,,,,"47,8723404255319",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000220                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,89,39,"43,8202247191011",39,89,"43,8202247191011",,,,,,,"43,8202247191011",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000221                      - TALLER DE SISTEMAS OPERATIVOS,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,96,18,"18,75",18,96,"18,75",,,,,,,"18,75",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000222                      - TALLER DE PROGRAMACION,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,95,82,"86,3157894736842",82,95,"86,3157894736842",,,,,,,"86,3157894736842",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000223                      - ASPECTOS ETICOS Y SOCIALES,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,94,69,"73,4042553191489",69,94,"73,4042553191489",,,,,,,"73,4042553191489",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000224                      - FUNDAMENTOS DE SEGURIDAD,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,74,51,"68,9189189189189",51,74,"68,9189189189189",,,,,,,"68,9189189189189",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000300                      - BASES DE DATOS,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,72,43,"59,7222222222222",43,72,"59,7222222222222",,,,,,,"59,7222222222222",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000301                      - FUNDAMENTOS DE ECONOMIA Y EMPRESA,TRONCAL,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,93,58,"62,3655913978495",58,93,"62,3655913978495",,,,,,,"62,3655913978495",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000302                      - PROBABILIDAD Y ESTADISTICA,TRONCAL,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,79,47,"59,4936708860759",47,79,"59,4936708860759",,,,,,,"59,4936708860759",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000303                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,73,51,"69,8630136986301",51,73,"69,8630136986301",,,,,,,"69,8630136986301",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000304                      - ARQUITECTURA DE COMPUTADORES,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,80,62,"77,5",62,80,"77,5",,,,,,,"77,5",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000305                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,79,46,"58,2278481012658",46,79,"58,2278481012658",,,,,,,"58,2278481012658",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000306                      - PROGRAMACION ORIENTADA A OBJETOS,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,76,70,"92,1052631578947",70,76,"92,1052631578947",,,,,,,"92,1052631578947",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000307                      - SEGURIDAD DE LA INFORMACION,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,84,60,"71,4285714285714",60,84,"71,4285714285714",,,,,,,"71,4285714285714",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000308                      - ALGORITMICA Y COMPLEJIDAD,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,87,48,"55,1724137931034",48,87,"55,1724137931034",,,,,,,"55,1724137931034",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000309                      - INTELIGENCIA ARTIFICIAL,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,58,58,100,58,58,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000310                      - ASPECTOS LEGALES Y PROFESIONALES,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,52,24,"46,1538461538462",24,52,"46,1538461538462",,,,,,,"46,1538461538462",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000311                      - TRADUCTORES DE LENGUAJES DE PROGRAMACION,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,63,44,"69,8412698412698",44,63,"69,8412698412698",,,,,,,"69,8412698412698",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000312                      - REDES DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,65,52,80,52,65,80,,,,,,,80,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000313                      - SISTEMAS OPERATIVOS,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,58,58,100,58,58,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000316                      - SEGURIDAD EN SISTEMAS Y REDES,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,61,52,"85,2459016393443",52,61,"85,2459016393443",,,,,,,"85,2459016393443",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000317                      - ARQUITECTURAS AVANZADAS,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,61,56,"91,8032786885246",56,61,"91,8032786885246",,,,,,,"91,8032786885246",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000318                      - TECNOLOGIA DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,62,51,"82,258064516129",51,62,"82,258064516129",,,,,,,"82,258064516129",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000319                      - PROGRAMACION DE HW RECONFIGURABLE,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,58,53,"91,3793103448276",53,58,"91,3793103448276",,,,,,,"91,3793103448276",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000332                      - ENGLISH FOR PROFESSIONAL AND ACADEMIC COMMUNICATION,OBLIGATORIA,4,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,71,70,"98,5915492957746",70,71,"98,5915492957746",,,,,,,"98,5915492957746",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000334                      - ROBOTICA,OBLIGATORIA,4,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,61,61,100,61,61,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000335                      - SISTEMAS BASADOS EN COMPUTADOR,OBLIGATORIA,4,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,65,62,"95,3846153846154",62,65,"95,3846153846154",,,,,,,"95,3846153846154",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000470                      - SISTEMAS INTELIGENTES,OBLIGATORIA,3,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,63,62,"98,4126984126984",62,63,"98,4126984126984",,,,,,,"98,4126984126984",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000491                      - SISTEMAS EMPOTRADOS,OBLIGATORIA,4,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,1,67,63,"94,0298507462687",63,67,"94,0298507462687",,,,,,,"94,0298507462687",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000492                      - SISTEMAS DE TIEMPO REAL,OBLIGATORIA,4,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,28,13,"46,4285714285714",,,,13,28,"46,4285714285714",,,,"23,2142857142857",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000213                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,48,39,"81,25",,,,39,48,"81,25",,,,"40,625",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000214                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,55,17,"30,9090909090909",,,,17,55,"30,9090909090909",,,,"15,4545454545455",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000215                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,12,9,75,,,,9,12,75,,,,"37,5",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000216                      - LOGICA Y MATEMATICA DISCRETA,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,32,19,"59,375",,,,19,32,"59,375",,,,"29,6875",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000217                      - ALGEBRA,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,34,27,"79,4117647058824",,,,27,34,"79,4117647058824",,,,"39,7058823529412",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000218                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,35,19,"54,2857142857143",,,,19,35,"54,2857142857143",,,,"27,1428571428571",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000219                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,32,16,50,,,,16,32,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000220                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,28,16,"57,1428571428571",,,,16,28,"57,1428571428571",,,,"28,5714285714286",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000221                      - TALLER DE SISTEMAS OPERATIVOS,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,61,36,"59,016393442623",,,,36,61,"59,016393442623",,,,"29,5081967213115",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000222                      - TALLER DE PROGRAMACION,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000223                      - ASPECTOS ETICOS Y SOCIALES,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,7,5,"71,4285714285714",,,,5,7,"71,4285714285714",,,,"35,7142857142857",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000224                      - FUNDAMENTOS DE SEGURIDAD,OBLIGATORIA,1,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,22,15,"68,1818181818182",,,,15,22,"68,1818181818182",,,,"34,0909090909091",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000300                      - BASES DE DATOS,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,17,2,"11,7647058823529",,,,2,17,"11,7647058823529",,,,"5,88235294117647",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000301                      - FUNDAMENTOS DE ECONOMIA Y EMPRESA,TRONCAL,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,36,23,"63,8888888888889",,,,23,36,"63,8888888888889",,,,"31,9444444444444",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000302                      - PROBABILIDAD Y ESTADISTICA,TRONCAL,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,19,13,"68,4210526315789",,,,13,19,"68,4210526315789",,,,"34,2105263157895",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000303                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,20,12,60,,,,12,20,60,,,,30,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000304                      - ARQUITECTURA DE COMPUTADORES,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,20,15,75,,,,15,20,75,,,,"37,5",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000305                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,17,8,"47,0588235294118",,,,8,17,"47,0588235294118",,,,"23,5294117647059",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000306                      - PROGRAMACION ORIENTADA A OBJETOS,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,8,4,50,,,,4,8,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000307                      - SEGURIDAD DE LA INFORMACION,OBLIGATORIA,2,ACTAS
61CI - GRADO EN INGENIERIA DE COMPUTADORES,GRADO,PLAN_ORDINARIO,2023-24,2,13,5,"38,4615384615385",,,,5,13,"38,4615384615385",,,,"19,2307692307692",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000308                      - ALGORITMICA Y COMPLEJIDAD,OBLIGATORIA,2,ACTAS
